Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,Alt name,http://purl.obolibrary.org/obo/IAO_0000119#formal_citation
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Implosive_Therapy,Implosive Therapy,,"Behavioral therapy involving flooding the client
with anxiety through intense or prolonged
real-life or imagined exposure to feared objects
or situations, thereby demonstrating that they
cause no harm. The aim is gradual extinction of
anxiety or phobic responses.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Flooding Therapy,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Impression_Formation,Impression Formation,,"Process by which an individual transforms various
perceptions and observations about another person
or group into an overall impression or set of
attitudes toward or about that person or group.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Impression_Management,Impression Management,,"Techniques of image cultivation or impression
formation designed to obtain good evaluations of
one's self and to win approval from others. Used
for both individuals and groups.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Ingratiation,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Imprinting,Imprinting,,"Rapid learning process that takes place during
early critical periods of development. Establishes
the basis for patterns of social behavior. Used
for both human and animal populations.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Improvisation,Improvisation,,"Creating dialogue, movement, or music in a
spontaneous, unscripted fashion. Used in clinical
and nonclinical settings.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Impulse_Control_Disorders,Impulse Control Disorders,,"Mental disorders characterized by an intense need
to gratify one's immediate desires and failure to
resist the impulse or temptation.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Impulsiveness,Impulsiveness,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Incarceration,Incarceration,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Incentives,Incentives,,"Events or objects which increase or induce drives
or determination. Popularly described as one's
expectation of reward. May be used for human or
animal populations. Compare REWARDS and
REINFORCEMENT.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Incest,Incest,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Incidental_Learning,Incidental Learning,,"Learning that occurs unintentionally, usually as a
result of some other unrelated activity. Not to be
confused with IMPLICIT LEARNING. Use LATENT
LEARNING for animal populations.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Income_(Economic),Income (Economic),,"Monetary gain (such as wages, interest, dividends,
profits) received by individuals or nations within
a given period for labor or services rendered or
from capital resources.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Income_Level,Income Level,,"Total amount of monetary gain received within a
given period that is associated with socioeconomic
status.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Incubators_(Apparatus),Incubators (Apparatus),,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Independence_(Personality),Independence (Personality),,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Autonomy (Personality),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Independent_Living_Programs,Independent Living Programs,,"Community-based programs or services to assist
disabled individuals in performing all or most of
their daily functions, thus increasing self
sufficiency and self determination and eliminating
a need to depend on others.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Independent_Variables,Independent Variables,,"Statistical or experimental parameters that are
manipulated in an attempt to analyze their
relative effect on specified dependent variables.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Indigenous_Populations,Indigenous Populations,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Natives,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Individual_Differences,Individual Differences,,"Any specific characteristic or quantitative
difference in a quality or trait that can serve to
distinguish one individual from another. Used for
both human and animal populations.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Individual_Education_Programs,Individual Education Programs,,"Written plans of instruction that are designed to meet the
individual student's special learning needs and are agreed
upon by the teacher, parents, school officials, and the
student (when appropriate).",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Individualized Educational Plans|IEP,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Individual_Psychology,Individual Psychology,,"Theory and practice of Adlerian psychology,
stressing the unique wholeness of the individual
and viewing the striving to overcome and master
obstacles as the primary motivating force.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Individual_Psychotherapy,Individual Psychotherapy,,"Psychotherapy occurring on a one-on-one basis as
compared to a group setting or environment. Use
ADLERIAN PSYCHOTHERAPY to access references on
Adlerian individual psychotherapy.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Psychotherapy (Individual)|Individual Therapy|Individual Counseling,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Individual_Testing,Individual Testing,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Individualism,Individualism,,A political and social philosophy that stresses the priority of individual needs over group needs.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Individuality,Individuality,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Individualized_Instruction,Individualized Instruction,,"Instruction adapted to individual needs or
instruction in which a student works alone or only
with a teacher. Also, self-initiated study with or
without formal academic guidance or involvement.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Instruction (Individualized)|Self Directed Learning|Independent Study|Self Instruction,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Induced_Abortion,Induced Abortion,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Therapeutic Abortion|Abortion (Induced)|Elective Abortion,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Inductive_Deductive_Reasoning,Inductive Deductive Reasoning,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Convergent Thinking|Syllogistic Reasoning|Deductive Reasoning,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Inductive_Logic_Programming,Inductive Logic Programming,,An area of research in machine learning that provides a framework and algorithms for learning relational descriptions in the form of logic problems. ILP systems address relations rule induction and other basic tasks underlying data mining.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,ILP,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Industrial_Accidents,Industrial Accidents,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Industrial_and_Organizational_Psychology,Industrial and Organizational Psychology,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Industrial Psychology|Organizational Psychology,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Industrial_Foremen,Industrial Foremen,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Foremen (Industrial),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Industrial_Psychologists,Industrial Psychologists,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Industrialization,Industrialization,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Infant_Development,Infant Development,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Infant_Vocalization,Infant Vocalization,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Vocalization (Infant)|Babbling,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Infanticide,Infanticide,,The killing of an infant or child. Used for human or animal populations.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Neonaticide,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Infantilism,Infantilism,,"Individuals who have matured beyond the stage of infancy,
who retain childish physical, mental, or emotional
qualities, often involving infantile objects and/or role
playing. Also considered an infantile regression marked by
early memories and fantasies of regressive dependencies.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Infants_(Animal),Infants (Animal),,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Neonates (Animal),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Infectious_Disorders,Infectious Disorders,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Infections|Communicable Diseases,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Inference,Inference,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Inferior_Colliculus,Inferior Colliculus,,"Neuroanatomical structure situated next to the pons that
serves as the midbrain auditory center.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Infertility,Infertility,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Infidelity,Infidelity,,"Sexual relationship or intimacy with someone outside of a
committed relationship.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Inflammation,Inflammation,,"Local response to injury or irritation
characterized by swelling, redness, pain, heat,
and/or loss of function.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Inflection,Inflection,,"A grammatically functional change in the pitch or
loudness of the voice. Also, the syntactic change
in words to designate such factors as case,
gender, or tense.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Influenza,Influenza,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Informants,Informants,,"Persons who provide information against another
person who is suspected of committing a violation.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Whistleblowing,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Information,Information,,"Conceptually broad term referring to a body of
knowledge. Use a more specific term if possible.
Differentiate from KNOWLEDGE LEVEL which is the
amount of information acquired or received by an
individual or group.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Information_Dissemination,Information Dissemination,,The process of distributing information.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Information_Literacy,Information Literacy,,"Skills needed to locate, retrieve, evaluate, and use information.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Information_Processing_Model,Information Processing Model,,"A model concerned with the basic mental operations of attention, perception, and memory. These processes are similar to the input, processing, and output functions of a computer.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Information_Science,Information Science,,"The field of study concerned with the representation, storage, retrieval, and transmission of information.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Information_Seeking,Information Seeking,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Information_Services,Information Services,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Information_Specialists,Information Specialists,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Information_Systems,Information Systems,,"Collection, organization, and storage of data or
the operational functions used to process
information.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Management Information Systems,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Information_Technology,Information Technology,,"The use of computers, electronics, and telecommunications technology to process or disseminate information.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Information_Theory,Information Theory,,"Branch of science that deals statistically with
the transmission of information and its measurable
characteristics. Used for the scientific
discipline or for application of information
theory to specific areas of investigation.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Informed_Consent,Informed Consent,,"Process of making rational decisions regarding
one's treatment or participation in experimental
procedures.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Ingestion,Ingestion,,"Oral intake of food, liquids, medicine, etc. Used
for both human and animal populations.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Ingroup_Outgroup,Ingroup Outgroup,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Outgroup Ingroup,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Inhalant_Abuse,Inhalant Abuse,,"Inhalation of vapors from volatile chemical
substances (such as aerosol sprays, solvents, and
anesthetics) in order to produce mind-altering
effects.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Solvent Abuse,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Inhibited_Sexual_Desire,Inhibited Sexual Desire,,Lack of sexual interest or feelings.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Hypoactive Sexual Desire Disorder,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Inhibition_(Personality),Inhibition (Personality),,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Inhibitory_Postsynaptic_Potentials,Inhibitory Postsynaptic Potentials,,A hyperpolarizing potential in a postsynaptic neuron that is caused by a volley of impulses over an inhibitory pathway. IPSPs decrease the probability that the postsynaptic neuron will fire a nerve impulse.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,IPSPs,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Initial_Teaching_Alphabet,Initial Teaching Alphabet,,"A system developed in England in 1959 that uses a
phoneme-grapheme correspondence to stress
consistency between symbol and sound for beginning
reading instruction.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Initiation_Rites,Initiation Rites,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Initiative,Initiative,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Injections,Injections,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Injuries,Injuries,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Physical Trauma|Trauma (Physical),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Inlaws,Inlaws,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Innovation,Innovation,,"Generation of an idea or introduction of a new technology, product, process, or service.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Insanity_Defense,Insanity Defense,,"Legal defense designed to invoke an exemption from
criminal responsibility on the basis of a mental
disorder at the time of the alleged criminal
offense.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Insecticides,Insecticides,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Dieldrin|Pesticides,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Insects,Insects,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Inservice_Teacher_Education,Inservice Teacher Education,,"Course or program designed to provide teachers
with growth in job-related competencies or skills.
Usually school sponsored.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Inservice_Training,Inservice Training,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Insight,Insight,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Insight_(Psychotherapeutic_Process),Insight (Psychotherapeutic Process),,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Insight_Therapy,Insight Therapy,,"Psychotherapeutic method which seeks to uncover
the causes of the client's conflicts through
conscious awareness (i.e., insight) into
unconscious dynamics of feelings, responses, and
behavior.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Insomnia,Insomnia,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Sleeplessness,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Instinctive_Behavior,Instinctive Behavior,,"Stereotyped, unlearned, largely stimulus-bound,
adaptive behavior limited in its expression by the
inherent properties of the nervous system and
genetic factors. Used for human or animal
populations.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Animal Instinctive Behavior|Animal Innate Behavior|Innate Behavior (Animal),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Institution_Visitation,Institution Visitation,,"Visiting a patient or convict in an institution
(e.g., hospital, prison, or nursing home) by
someone from outside the institution (e.g.,
friends or family).",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Visitation (Institution),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Institutional_Release,Institutional Release,,"Discharge or release of an individual from any
type of correctional or therapeutic residential
facility.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Institutional_Schools,Institutional Schools,,"Schools that are part of larger residential
institutions such as hospitals or prisons.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Institutionalization,Institutionalization,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
